timestamp, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB],,memory.used,[MiB], temperature.gpu,,power.draw,[W],,GPU Utilization,Memory Utlization,Used memory,Temp,Power
06:17.4, NVIDIA A100-SXM4-80GB,21%,2%, 81920 MiB, 78996 MiB,,2103,MiB,39,,81.27,W,,,,,,
06:18.4, NVIDIA A100-SXM4-80GB,21%,2%, 81920 MiB, 78996 MiB,,2103,MiB,39,,83.41,W,,,,,,
06:19.5, NVIDIA A100-SXM4-80GB,21%,2%, 81920 MiB, 78996 MiB,,2103,MiB,39,,81.51,W,,,,,,
06:20.5, NVIDIA A100-SXM4-80GB,21%,2%, 81920 MiB, 78996 MiB,,2103,MiB,39,,81.27,W,,,,,,
06:21.5, NVIDIA A100-SXM4-80GB,21%,2%, 81920 MiB, 78996 MiB,,2103,MiB,39,,80.69,W,,,,,,
06:22.5, NVIDIA A100-SXM4-80GB,21%,2%, 81920 MiB, 78996 MiB,,2103,MiB,39,,80.98,W,,,,,,
06:23.5, NVIDIA A100-SXM4-80GB,20%,2%, 81920 MiB, 78996 MiB,,2103,MiB,39,,81.27,W,,,,,,
06:24.5, NVIDIA A100-SXM4-80GB,21%,2%, 81920 MiB, 78996 MiB,,2103,MiB,39,,81.27,W,,,,,,
06:25.5, NVIDIA A100-SXM4-80GB,0%,0%, 81920 MiB, 78992 MiB,,2107,MiB,39,,71.28,W,,,,,,
06:26.5, NVIDIA A100-SXM4-80GB,6%,1%, 81920 MiB, 78982 MiB,,2117,MiB,39,,76.66,W,,,,,,
06:27.5, NVIDIA A100-SXM4-80GB,11%,1%, 81920 MiB, 78982 MiB,,2117,MiB,39,,74.49,W,,,,,,
06:28.5, NVIDIA A100-SXM4-80GB,7%,1%, 81920 MiB, 78982 MiB,,2117,MiB,39,,73.71,W,,,,,,
06:29.5, NVIDIA A100-SXM4-80GB,6%,1%, 81920 MiB, 78982 MiB,,2117,MiB,39,,73.42,W,,,,,,
06:30.5, NVIDIA A100-SXM4-80GB,9%,1%, 81920 MiB, 78982 MiB,,2117,MiB,39,,75.02,W,,,,,,
06:31.5, NVIDIA A100-SXM4-80GB,9%,1%, 81920 MiB, 78982 MiB,,2117,MiB,39,,76.37,W,,,,,,
06:32.5, NVIDIA A100-SXM4-80GB,8%,1%, 81920 MiB, 78982 MiB,,2117,MiB,39,,73.71,W,,,,,,
06:33.5, NVIDIA A100-SXM4-80GB,7%,1%, 81920 MiB, 78982 MiB,,2117,MiB,39,,76.13,W,,,,,,
06:34.5, NVIDIA A100-SXM4-80GB,8%,1%, 81920 MiB, 78982 MiB,,2117,MiB,39,,73.95,W,,,,,,
